exp,token,attribute,tuple,weight,data_inx
202,j.,venue,L,0.01752773812590623,1757
203,2003,year,L,0.23896332548921898,1758
203,2003,year,R,0.18768313302327608,1758
203,:,title,R,0.10886537998065764,1758
203,codd,title,R,0.09912647055619953,1758
203,memoir,title,L,0.08999805975063765,1758
203,:,title,L,0.08404826376903017,1758
203,a,title,L,0.07849993625698962,1758
203,c.,authors,R,0.07403887593581063,1758
203,date,authors,R,0.07387073553891314,1758
203,sigmod,venue,L,-0.07024407879503548,1758
203,date,authors,L,0.06980652873131576,1758
203,and,title,L,0.06130532012189597,1758
203,record,venue,R,-0.052483416539654125,1758
203,edgar,title,L,0.04966105229792355,1758
203,c.,authors,L,0.043518718068932996,1758
203,record,venue,L,-0.04275853469909285,1758
203,j.,authors,L,0.04004860663545818,1758
203,acm,venue,R,0.038915378102168226,1758
203,j.,authors,R,-0.0322079991738531,1758
203,f.,title,L,0.01146467248175455,1758
204,balancing,title,R,0.10263767181463655,1776
204,zdonik,authors,L,0.10107272788729368,1776
204,franklin,authors,R,0.09993920151375375,1776
204,conference,venue,L,0.09379080022869252,1776
204,sigmod,venue,L,0.08811328403290891,1776
204,j.,authors,L,-0.08320867943381047,1776
204,michael,authors,R,0.076061300438813,1776
204,broadcast,title,L,0.07292521724446208,1776
204,push,title,L,0.06519728051493515,1776
204,pull,title,R,0.059973177341317886,1776
204,swarup,authors,L,0.058909865548489676,1776
204,stanley,authors,L,0.057298228555043046,1776
204,1997,year,R,0.0526923507223178,1776
204,1997,year,L,0.05093303219847435,1776
204,",",authors,L,0.04948510477805882,1776
204,franklin,authors,L,0.0477494474845769,1776
204,conference,venue,R,0.044179324201479166,1776
204,balancing,title,L,0.04064334487444429,1776
204,push,title,R,0.03261089982966824,1776
204,management,venue,R,0.030540705592464225,1776
205,2001,year,R,0.13809589592857902,1777
205,for,title,L,0.13260679496739525,1777
205,staging,title,L,0.13120087638247346,1777
205,on-demand,title,R,0.1067254131852151,1777
205,",",authors,R,0.0716674803729009,1777
205,staging,title,R,0.06960053795230009,1777
205,data,title,R,0.06851557177422161,1777
205,for,title,R,0.06771963188708108,1777
205,j.,authors,L,-0.06689390124798018,1777
205,michael,authors,L,0.06578242162933419,1777
205,broadcast,title,R,0.06127496865121351,1777
205,on-demand,title,L,0.06107421571985362,1777
205,aksoy,authors,L,-0.056534002418962434,1777
205,broadcast,title,L,0.05494855189880555,1777
205,zdonik,authors,R,0.04242027593607548,1777
205,franklin,authors,R,0.03317446752506902,1777
205,b.,authors,L,0.028673730158540845,1777
205,bases,venue,R,0.025703882188855623,1777
205,zdonik,authors,L,0.022838920946976687,1777
205,data,title,L,0.011274464773210228,1777
206,techniques,title,L,0.11908797452379966,1788
206,1997,year,L,0.10615087926287681,1788
206,sinha,authors,L,-0.09715856111487463,1788
206,techniques,title,R,0.08978812815075804,1788
206,:,title,R,0.0883139377015778,1788
206,for,title,L,-0.08614276149373128,1788
206,michael,authors,R,0.07736392863772579,1788
206,d.,authors,R,0.07331909058885158,1788
206,ir,title,R,0.0722890164185859,1788
206,murphy,authors,R,0.07063435066247195,1788
206,for,title,R,0.06598906113990212,1788
206,data,venue,R,0.06382758342990369,1788
206,gte,title,R,0.0541016755933418,1788
206,ir,title,L,0.05208304021530909,1788
206,:,title,L,0.04925891949262002,1788
206,vldb,venue,L,0.03263460130202945,1788
206,using,title,L,0.029524619033077206,1788
206,very,venue,R,0.02876621505063926,1788
206,searching,title,R,0.02538445957093078,1788
206,complex,title,L,0.01422333168611855,1788
207,:,title,R,0.15692886905586106,1790
207,livny,authors,R,0.13664557718578307,1790
207,miron,authors,R,0.12726236549868924,1790
207,cache,title,R,0.1255665259075335,1790
207,.,venue,L,0.10700151687254691,1790
207,acm,venue,R,0.10218059351661835,1790
207,consistency,title,L,0.0955179869766054,1790
207,franklin,authors,L,-0.09459925010451424,1790
207,1997,year,R,0.08436790498031936,1790
207,michael,authors,R,-0.08163935159748616,1790
207,alternatives,title,R,-0.07885916884493269,1790
207,transactional,title,L,0.07401999998184215,1790
207,franklin,authors,R,0.06699130519005886,1790
207,),venue,R,-0.0652170745030079,1790
207,client-server,title,L,0.059401772766148324,1790
207,database,venue,R,0.058182182095048905,1790
207,performance,title,L,-0.04710073327659594,1790
207,",",authors,L,0.038227098554999436,1790
207,client-server,title,R,0.034788564209629926,1790
207,consistency,title,R,0.02259754340692221,1790
208,conference,venue,L,0.1680011996879671,1795
208,1995,year,R,0.14202208190152785,1795
208,1995,year,L,0.10511991593341762,1795
208,salvatore,authors,R,0.10242086218599714,1795
208,databases,title,R,0.10114402566661744,1795
208,the,title,R,0.10060697960230165,1795
208,&#225;,authors,R,0.09783476215844195,1795
208,mauricio,authors,R,-0.08401594765153096,1795
208,stolfo,authors,L,0.08374604126760904,1795
208,problem,title,R,0.08216734536678144,1795
208,ndez,authors,R,-0.08147097628802652,1795
208,a.,authors,L,-0.05281359832694453,1795
208,the,title,L,0.04799816753418645,1795
208,mauricio,authors,L,0.044436317946050415,1795
208,salvatore,authors,L,0.036198113714884635,1795
208,databases,title,L,0.035910945988109,1795
208,hern,authors,R,-0.03166569383597666,1795
208,of,venue,R,0.028202369843873133,1795
208,merge/purge,title,L,0.023825673679123097,1795
208,j.,authors,R,0.017344478677962828,1795
209,conference,venue,L,0.180189235456388,1801
209,1994,year,R,0.1559528529162073,1801
209,",",authors,L,0.13660340394023132,1801
209,management,venue,R,0.13490772155618266,1801
209,oodbms,title,L,0.11317018662584631,1801
209,1994,year,L,0.10932012288089495,1801
209,sigmod,venue,L,-0.08805348498820646,1801
209,zaharioudakis,authors,R,0.08693341301995777,1801
209,carey,authors,L,-0.0841546415017456,1801
209,server,title,L,0.08250950367131403,1801
209,a,title,R,-0.07773175409820028,1801
209,server,title,R,0.07741374260549644,1801
209,markos,authors,R,-0.06904044288580795,1801
209,data,venue,R,-0.05847820619274121,1801
209,in,title,L,0.057192926762746135,1801
209,oodbms,title,R,-0.05352774345666842,1801
209,international,venue,R,0.045623028841752275,1801
209,sharing,title,L,0.03471383336653188,1801
209,page,title,R,0.0190501806468126,1801
209,a,title,L,0.017663985023693627,1801
210,:,title,R,0.23065024375877302,1807
210,1994,year,L,0.1634837164968857,1807
210,preserving,title,L,0.15533776287900633,1807
210,1994,year,R,0.13774258442467502,1807
210,bases,venue,R,0.08741045629944136,1807
210,",",authors,L,0.08342971410352791,1807
210,schneider,authors,R,0.07970866122080747,1807
210,neimat,authors,R,-0.07684029435480583,1807
210,rp,title,R,-0.0737524556007532,1807
210,a,title,L,-0.06919607468245625,1807
210,data,title,R,0.06694628905478534,1807
210,donovan,authors,R,0.06589910164669815,1807
210,distributed,title,R,0.05933254372908148,1807
210,witold,authors,R,0.05771641493200103,1807
210,large,venue,R,0.05413358486123512,1807
210,a.,authors,R,0.04062254309969021,1807
210,of,title,R,0.021979970762723774,1807
210,witold,authors,L,0.01758218984027145,1807
210,structures,title,L,0.016380664677703556,1807
210,rp,title,L,0.01303714994133363,1807
211,:,title,R,0.23789271582669755,1812
211,terabytes,title,L,0.1521073469036258,1812
211,processing,title,L,0.12704415598383223,1812
211,approximate,title,L,0.11004190600595173,1812
211,query,title,L,0.10778294534223348,1812
211,query,title,R,-0.09162357216802706,1812
211,phillip,authors,R,0.07685902103901833,1812
211,taming,title,L,0.06900836954836835,1812
211,the,title,L,0.0687292525809065,1812
211,processing,title,R,-0.06801933805559111,1812
211,n.,authors,R,0.0676665830249062,1812
211,very,venue,R,0.06627887032627706,1812
211,",",authors,R,0.0647175609675312,1812
211,2001,year,L,-0.06430514783957093,1812
211,taming,title,R,0.05735906237084226,1812
211,:,title,L,-0.05665094571980013,1812
211,b.,authors,R,-0.04252931176835578,1812
211,2001,year,R,0.0318339154873598,1812
211,minos,authors,R,0.029084851252690898,1812
211,gibbons,authors,L,0.028285253990319503,1812
212,conference,venue,L,0.11007791021992684,1827
212,riedewald,authors,R,0.10235125226375259,1827
212,processing,title,L,0.10172581968355221,1827
212,2003,year,L,0.09806877542140101,1827
212,on,venue,R,0.09798794436088658,1827
212,johannes,authors,L,0.07451382445781538,1827
212,gehrke,authors,R,-0.07413976650826623,1827
212,data,title,R,0.07114636850274002,1827
212,sigmod,venue,L,0.06944534120059771,1827
212,streams,title,L,0.065031804046546,1827
212,management,venue,R,0.062418712389460486,1827
212,mirek,authors,L,0.04909227684704146,1827
212,of,venue,R,0.047601954437804204,1827
212,das,authors,L,0.04615850965495236,1827
212,riedewald,authors,L,0.04277857254817962,1827
212,2003,year,R,0.04070924173387061,1827
212,streams,title,R,0.028282230156484466,1827
212,approximate,title,R,0.028039552197566712,1827
212,over,title,L,0.025624463024755587,1827
212,das,authors,R,0.02299197950973597,1827
213,theory,title,R,0.13301525945395773,1831
213,database,title,R,0.1030870499234984,1831
213,dan,authors,R,0.10233051598203857,1831
213,theory,title,L,0.101174942857009,1831
213,on,title,L,0.092453416149621,1831
213,2001,year,R,0.0903420384907761,1831
213,acm,venue,R,0.08628512471154474,1831
213,xml,title,L,0.08363427056296724,1831
213,2001,year,L,0.06762943596139882,1831
213,sigmod,venue,L,-0.0665266216503239,1831
213,xml,title,R,0.05850818634800634,1831
213,record,venue,R,0.05603033675433336,1831
213,and,title,R,0.05528106223488808,1831
213,suciu,authors,L,0.04635661895156724,1831
213,and,title,L,-0.04254889354615339,1831
213,sigmod,venue,R,-0.04057182052936466,1831
213,dan,authors,L,0.026181824564351436,1831
213,record,venue,L,0.02454541691443164,1831
213,on,title,R,-0.0021802075027988867,1831
213,database,title,L,0.001467403431282888,1831
214,multiprocessor,title,R,0.11854098222033285,1833
214,1995,year,R,0.106606034210096,1833
214,chung,authors,L,0.09915237915152675,1833
214,1995,year,L,0.09776949161454586,1833
214,teng,authors,R,0.09268176336222378,1833
214,management,title,L,0.07555833699649248,1833
214,workfile,title,R,0.06630783638127552,1833
214,study,title,R,0.06090043488673772,1833
214,s.,authors,L,0.052852640998039956,1833
214,system,title,R,0.05175625365668661,1833
214,kun-lung,authors,L,0.044824949810697505,1833
214,jen-yao,authors,R,0.04413848810917876,1833
214,disk,title,R,0.03999830335085011,1833
214,yu,authors,R,0.03718413377814538,1833
214,bases,venue,R,0.03219781669022349,1833
214,james,authors,L,0.023364495907945853,1833
214,yu,authors,L,0.019307913236212206,1833
214,kun-lung,authors,R,0.012657281546149313,1833
214,in,title,R,0.010825547395583158,1833
214,z.,authors,L,0.005696948161467872,1833
215,schema,title,L,0.1452539997001027,1837
215,schema,title,R,0.11922922775975268,1837
215,encountered,title,R,0.10766071097568483,1837
215,model,title,R,0.10465069437622677,1837
215,2000,year,R,0.10220794892585468,1837
215,syst,venue,L,-0.07968163837623797,1837
215,model,title,L,0.07964751790081118,1837
215,.,venue,L,0.07197916550425211,1837
215,transactions,venue,R,0.0711200346883102,1837
215,staudt,authors,L,0.07035041495556275,1837
215,staudt,authors,R,0.06929180876874487,1837
215,encountered,title,L,0.06891642528228896,1837
215,on,venue,R,-0.063998102433158,1837
215,a,title,L,0.05133156397798961,1837
215,in,title,R,0.04204254322660519,1837
215,(,venue,R,0.04191508121555181,1837
215,compound,title,L,0.03519876592436208,1837
215,tods,venue,R,0.03369697710112061,1837
215,trans,venue,L,0.030418109727085682,1837
215,barbara,authors,L,0.012637954717946848,1837
216,1996,year,R,0.1197991732104452,1838
216,architectures,title,L,0.1009856314889499,1838
216,özden,authors,L,-0.09070543549152542,1838
216,silberschatz,authors,R,0.08658284041017732,1838
216,fault-tolerant,title,R,-0.08058098294514669,1838
216,prashant,authors,R,0.0722730164242891,1838
216,servers,title,R,0.07159809755939454,1838
216,continuous,title,L,0.06976747669951047,1838
216,rajeev,authors,R,0.062123362219115824,1838
216,conference,venue,L,0.061612406126348315,1838
216,servers,title,L,0.058543050441603475,1838
216,abraham,authors,L,0.053173869136085225,1838
216,continuous,title,R,0.0528805002328544,1838
216,j.,authors,L,0.051376139685785395,1838
216,silberschatz,authors,L,0.04180236371906609,1838
216,of,venue,R,0.0403641684830064,1838
216,shenoy,authors,R,0.03746794920633638,1838
216,international,venue,R,0.036273753789035544,1838
216,avi,authors,R,0.03016425388304661,1838
216,prashant,authors,L,0.011698404161598204,1838
217,conference,venue,L,0.23074553270241818,1842
217,on,venue,R,0.1252592048439638,1842
217,neoklis,authors,L,0.12086572646789027,1842
217,xml,title,L,0.10044376903981986,1842
217,2002,year,R,0.09915115203759892,1842
217,synopses,title,R,0.09210131567360277,1842
217,polyzotis,authors,L,0.08374581534165444,1842
217,",",authors,L,-0.07928000639922712,1842
217,",",authors,R,-0.07843653930664074,1842
217,2002,year,L,0.06696627854185298,1842
217,statistical,title,R,-0.06679401684141391,1842
217,n.,authors,L,-0.06204352665018888,1842
217,management,venue,R,0.057839828750230166,1842
217,xml,title,R,0.054604921299690544,1842
217,databases,title,R,0.04664072365436108,1842
217,of,venue,R,-0.0453211144513719,1842
217,garofalakis,authors,R,-0.04088149123996936,1842
217,graph-structured,title,R,0.036680314209132606,1842
217,sigmod,venue,L,0.03206219131236076,1842
217,for,title,R,0.008702300452592201,1842
218,1994,year,L,0.23692433416668124,1850
218,trans,venue,L,0.16794043979385226,1850
218,acm,venue,R,-0.12502668987507384,1850
218,semantic,title,L,0.11050014515422803,1850
218,",",authors,L,0.08856563549241098,1850
218,1994,year,R,0.08373114080703385,1850
218,rosenthal,authors,L,0.07623239584131658,1850
218,information,title,L,0.06687885611396187,1850
218,falilitate,title,L,0.06097400515182113,1850
218,among,title,L,0.05865455603167106,1850
218,edward,authors,L,-0.05571499613432862,1850
218,transactions,venue,R,0.052005880840448965,1850
218,siegel,authors,L,0.04858664579636386,1850
218,edward,authors,R,0.047482593341980045,1850
218,heterogeneous,title,L,0.04694854870064541,1850
218,using,title,L,0.03918916014926239,1850
218,database,venue,R,0.03170250354066524,1850
218,",",authors,R,0.026786277111587892,1850
218,values,title,L,0.017928358840343613,1850
218,systems,title,R,0.015366418399841309,1850
219,:,title,L,0.12141545015059492,1851
219,data,title,L,0.12007125181161306,1851
219,1998,year,L,0.10927031458036304,1851
219,data,title,R,0.10031771018135997,1851
219,data,venue,R,-0.09567779021770767,1851
219,vieille,authors,L,0.09268878703439144,1851
219,vieille,authors,R,0.08880187282123703,1851
219,:,title,R,0.07838378713184474,1851
219,an,title,L,0.07129303612041053,1851
219,story,title,L,0.05787120077320397,1851
219,knowledge,title,R,0.05774974681146467,1851
219,to,title,L,0.05426708194881634,1851
219,1998,year,R,0.04622343287339821,1851
219,an,title,R,0.04258425404234886,1851
219,independence,title,L,0.03822516513610151,1851
219,from,title,L,0.03203696381148219,1851
219,to,title,R,0.028384350480124186,1851
219,vldb,venue,L,0.022139912560028827,1851
219,very,venue,R,0.01650813638308796,1851
219,on-going,title,R,0.014469715463111635,1851
220,index,title,L,0.17357297163454924,1852
220,index,title,R,0.16573814221318534,1852
220,vldb,venue,L,0.07451894801591095,1852
220,bases,venue,R,-0.0702244192633233,1852
220,data,venue,R,-0.06647954999000581,1852
220,2000,year,L,0.06244134601791089,1852
220,author,title,R,0.059327987651651176,1852
220,?,authors,L,0.03519542291153416,1852
220,author,title,L,0.018040681527710364,1852
220,very,venue,R,0.01541599289623368,1852
220,2000,year,R,0.005854156114704669,1852
220,large,venue,R,-0.0028357831086743054,1852
221,on,title,L,0.11343434592089213,1855
221,very,venue,R,0.09395016604689421,1855
221,:,title,L,0.08914120439382812,1855
221,:,title,R,0.07490889041788178,1855
221,kleinberg,authors,L,0.07363056360896264,1855
221,based,title,R,0.07221039048107301,1855
221,clustering,title,R,0.05488323653228337,1855
221,systems,title,L,0.0519304834811211,1855
221,m.,authors,L,0.04990898017740203,1855
221,data,title,L,0.0489761983426653,1855
221,approach,title,L,0.0476677093986016,1855
221,an,title,L,0.04079418925573235,1855
221,systems,title,R,0.04045577448255169,1855
221,categorical,title,R,0.03987237724509819,1855
221,1998,year,L,0.0373236619004121,1855
221,dynamical,title,L,0.034077729040656014,1855
221,categorical,title,L,0.031347152014098996,1855
221,data,title,R,0.020598400386144675,1855
221,gibson,authors,L,0.016227307876913323,1855
221,1998,year,R,0.009105637662380374,1855
222,2003,year,R,0.20097977705708406,1858
222,2003,year,L,0.19226755589856087,1858
222,d.,authors,L,-0.13035605896802388,1858
222,ullman,authors,R,0.10194209604246735,1858
222,database-system,title,R,0.08371962076385919,1858
222,data,venue,R,0.08279432361534049,1858
222,management,venue,R,-0.07619839671143315,1858
222,database-system,title,L,0.06554448008600303,1858
222,efficiency,title,R,0.06435347849788033,1858
222,the,title,R,0.06296501316484054,1858
222,conference,venue,L,0.06193792921934997,1858
222,d.,authors,R,-0.06124820243911437,1858
222,teaching,title,R,0.054840887126806924,1858
222,sigmod,venue,L,0.054065189880210626,1858
222,of,venue,R,0.04745944021860437,1858
222,efficiency,title,L,0.04592091101061549,1858
222,the,title,L,0.032369362443018725,1858
222,of,title,L,0.026018026009539088,1858
222,teaching,title,L,-0.023314240113679885,1858
222,improving,title,L,0.0170565356845518,1858
223,data,venue,R,-0.12039975245087874,1866
223,automatic,title,L,0.11809719889882844,1866
223,of,title,R,0.09941358936590688,1866
223,schema,title,L,0.09520725112634357,1866
223,on,venue,R,0.09415241901498883,1866
223,automatic,title,R,0.08630870742288843,1866
223,rahm,authors,R,0.0855412349307006,1866
223,bernstein,authors,L,0.08430918469513167,1866
223,bernstein,authors,R,0.08116832951184284,1866
223,the,venue,R,0.07342617238479615,1866
223,2001,year,L,0.07305173535963563,1866
223,a,title,L,-0.07142129511707515,1866
223,2001,year,R,0.06256848995758343,1866
223,journal,venue,R,0.05872615791626108,1866
223,approaches,title,R,0.05096362908500595,1866
223,survey,title,R,0.04846892653929434,1866
223,matching,title,R,0.0470953988836462,1866
223,international,venue,R,0.030683017129087848,1866
223,survey,title,L,0.02929829456222142,1866
223,erhard,authors,L,0.024639674301189084,1866
224,1995,year,L,0.11182021750651351,1871
224,gio,authors,R,0.10355002294628707,1871
224,1995,year,R,0.10342414680402645,1871
224,large,venue,R,0.1022265999355326,1871
224,?,title,R,0.0800021276943789,1871
224,panel,title,R,0.07656828705318365,1871
224,is,title,L,0.07650846650626837,1871
224,data,title,L,0.06293407019844813,1871
224,vldb,venue,L,0.05739279190999157,1871
224,(,title,L,0.05671998052152789,1871
224,accessing,title,R,0.0518158510303489,1871
224,nicholas,authors,L,0.051347587766637254,1871
224,any,title,L,0.04415813129807211,1871
224,hope,title,L,0.04095842752420843,1871
224,seligman,authors,R,0.03449140115701684,1871
224,for,title,L,0.034341711880041384,1871
224,leonard,authors,R,0.03307849863122489,1871
224,metrics,title,L,0.028363062196844632,1871
224,michael,authors,L,0.016212949635058774,1871
224,heterogeneous,title,R,0.007964507268947067,1871
225,1994,year,R,0.20947721952975382,1872
225,1994,year,L,0.19959610683767098,1872
225,martin,authors,R,0.13158376836387478,1872
225,galindo-legaria,authors,R,0.10789831075836047,1872
225,-,title,R,-0.10209840864978682,1872
225,pellenkoft,authors,R,-0.09073154795890541,1872
225,join-order,title,R,0.08181927746388,1872
225,join-order,title,L,-0.08011048395472971,1872
225,arjan,authors,L,0.06934656444555447,1872
225,-,title,L,0.06371250128750422,1872
225,transformations,title,L,0.061203732466218054,1872
225,a.,authors,R,0.05334096020398841,1872
225,vldb,venue,L,0.053267979705268094,1872
225,transformations,title,R,0.0409495273328971,1872
225,bases,venue,R,0.04093261188638813,1872
225,selection,title,L,0.03162324026971723,1872
225,selection,title,R,0.020457240448630596,1872
225,?,title,R,0.020445235613839787,1872
225,why,title,R,0.018102196397894545,1872
225,pellenkoft,authors,L,0.005413041550114092,1872
226,1999,year,R,0.11604688338126903,1881
226,of,venue,R,-0.09887998096940764,1881
226,propagation,title,R,0.0895194298543015,1881
226,propagation,title,L,0.07910647514643109,1881
226,rastogi,authors,R,0.07810284166373584,1881
226,update,title,L,0.07441166146197925,1881
226,conference,venue,L,0.0725208597092782,1881
226,data,venue,R,0.05835110343102382,1881
226,replicated,title,L,0.05621372697821797,1881
226,replicated,title,R,0.052264259797300545,1881
226,seshadri,authors,R,0.050019556397869126,1881
226,rajeev,authors,L,0.04863230740108103,1881
226,update,title,R,0.03150763652482299,1881
226,on,venue,R,0.028799088927408765,1881
226,for,title,L,0.02813303956700677,1881
226,seshadri,authors,L,0.02256955028356581,1881
226,databases,title,L,0.021959145669366055,1881
226,rastogi,authors,L,0.018071641117422668,1881
226,1999,year,L,0.006059150167860887,1881
226,",",authors,L,-0.00015243274439970988,1881
227,performance,title,R,0.09777374782839629,1884
227,databases,title,L,0.09562237447940858,1884
227,evaluation,title,L,0.09186567798260908,1884
227,mapping,title,R,0.09147141341093216,1884
227,bruno,authors,R,0.08508627833299502,1884
227,tods,venue,R,0.07227529203093488,1884
227,.,venue,L,0.0657379630223158,1884
227,selection,title,L,0.06562845352962897,1884
227,over,title,L,0.05966250318504672,1884
227,syst,venue,L,0.05497946899857328,1884
227,chaudhuri,authors,L,0.05174874337568029,1884
227,chaudhuri,authors,R,0.04745029534505228,1884
227,over,title,R,0.043993280980822794,1884
227,luis,authors,R,0.04322436183255086,1884
227,strategies,title,L,0.04284369628116583,1884
227,top-k,title,R,0.0395778387205674,1884
227,nicolas,authors,L,0.038750479555164544,1884
227,2002,year,R,0.031232230930656062,1884
227,gravano,authors,L,0.024299850805379004,1884
227,database,venue,L,0.002272944702756798,1884
228,conference,venue,L,0.14043504036243276,1896
228,effective,title,R,0.11909876966353007,1896
228,",",authors,L,0.10701665430419206,1896
228,effective,title,L,0.09386669478379761,1896
228,space,title,R,0.08394808195927118,1896
228,on,venue,R,-0.08296528023831898,1896
228,1996,year,R,0.08199207390018132,1896
228,efficient,title,L,0.07434837517284008,1896
228,efficient,title,R,0.06706393048850166,1896
228,1996,year,L,0.058474879203355534,1896
228,mark,authors,L,0.05294281625923009,1896
228,j.,authors,L,0.04160310883249145,1896
228,",",authors,R,0.04023565897548593,1896
228,marvin,authors,L,0.039119632006661666,1896
228,space,title,L,0.03489414682706823,1896
228,j.,authors,R,0.031156755662688756,1896
228,h.,authors,R,0.028805953457240782,1896
228,international,venue,R,0.021589985772377092,1896
228,marvin,authors,R,0.021223632672506394,1896
228,l.,authors,R,0.019720488384978172,1896
229,2001,year,L,0.1536626770698516,1897
229,2001,year,R,0.09496289233939585,1897
229,seeger,authors,L,0.0724499988575645,1897
229,supporting,title,R,0.07103588116461146,1897
229,to,title,L,0.06942681018618185,1897
229,implementations,title,R,0.0642945536236074,1897
229,library,title,R,0.06277659234577092,1897
229,schneider,authors,L,0.06117846986954758,1897
229,tobias,authors,R,0.05737878788536239,1897
229,dittrich,authors,R,0.053131817979330906,1897
229,kr,authors,R,0.05040464026225471,1897
229,jens-peter,authors,R,0.04968736817068324,1897
229,björn,authors,L,0.04292544361385711,1897
229,queries,title,L,0.039737199050931794,1897
229,j,authors,R,0.03689121637034673,1897
229,vldb,venue,L,0.03171187883964099,1897
229,-,title,L,0.030234307703448957,1897
229,blohsfeld,authors,L,0.024831840488581888,1897
229,approach,title,L,0.02157640483838453,1897
229,seeger,authors,R,0.021116110597304394,1897
230,conference,venue,L,0.1321652323137487,1900
230,constrained,title,R,0.09472283595981755,1900
230,optimizations,title,R,0.09469151576098075,1900
230,pruning,title,L,0.09397597885105813,1900
230,lakshmanan,authors,L,0.08209128024116594,1900
230,sigmod,venue,L,0.07383750828032287,1900
230,association,title,L,0.06616727636253253,1900
230,mining,title,R,0.05540446401789696,1900
230,1998,year,L,0.055401816750384525,1900
230,pang,authors,R,0.05074557913950092,1900
230,conference,venue,R,0.049037907822599015,1900
230,s.,authors,L,0.047652160880211805,1900
230,exploratory,title,L,0.04446918089865298,1900
230,pruning,title,R,0.040353719463438666,1900
230,ng,authors,L,0.03791323715281382,1900
230,raymond,authors,R,0.036758853689337956,1900
230,alex,authors,L,0.035799556409982246,1900
230,constrained,title,L,0.03420957048744452,1900
230,management,venue,R,0.023951818402540855,1900
230,s.,authors,R,0.017010013605619653,1900
231,1997,year,L,0.28988254331007457,1904
231,1997,year,R,0.12872561571938002,1904
231,on-demand,title,R,0.10516377915183667,1904
231,triantafillou,authors,L,-0.07444663997879537,1904
231,papadakis,authors,L,0.0730353044998843,1904
231,data,title,R,0.06647252575055873,1904
231,data,title,L,0.06617524858467311,1904
231,servers,title,R,0.06564942856218582,1904
231,hierarchical,title,R,0.06326453585449764,1904
231,large,venue,R,0.05702258556170032,1904
231,peter,authors,L,0.05288346372204175,1904
231,storage,title,L,0.05032768701771948,1904
231,thomas,authors,R,-0.04869942621838195,1904
231,in,title,L,0.048217718463252936,1904
231,elevation,title,R,0.030042545310884416,1904
231,hierarchical,title,L,0.02867319605407554,1904
231,elevation,title,L,0.021720716812288165,1904
231,multimedia,title,R,0.020521262541448475,1904
231,",",authors,R,0.014442813588033055,1904
231,vldb,venue,L,0.010779281472997304,1904
232,review,title,L,0.0980294144963725,1908
232,2003,year,R,0.08109172473281497,1908
232,2003,year,L,0.08067743735821441,1908
232,karl,authors,R,0.07209304263056836,1908
232,review,title,R,0.07176078447370839,1908
232,record,venue,R,0.06983312090432134,1908
232,book,title,L,0.06523133087744386,1908
232,book,title,R,0.06095181389286897,1908
232,sigmod,venue,R,-0.03953307067746005,1908
232,karl,authors,L,0.036926085123860086,1908
232,acm,venue,R,-0.034631443191742564,1908
232,column,title,R,0.03437226293633556,1908
232,record,venue,L,-0.030305674049255837,1908
232,column,title,L,0.020214865094099508,1908
232,aberer,authors,L,0.01948180572282158,1908
232,aberer,authors,R,-0.018987740212703982,1908
232,sigmod,venue,L,0.004552385968005062,1908
233,integration,title,L,0.19881734793654973,1910
233,2003,year,R,0.17057873177486696,1910
233,learning,title,L,0.14611933297896876,1910
233,halevy,authors,R,0.12257339275128651,1910
233,alon,authors,R,0.09236819589599454,1910
233,sigmod,venue,L,-0.0751644652424202,1910
233,2003,year,L,0.061063544695092044,1910
233,from,title,L,-0.055217761705733434,1910
233,day,title,L,0.054906335798089595,1910
233,data,title,R,0.05304337524049971,1910
233,learning,title,R,0.04436776010892687,1910
233,y.,authors,R,-0.0426913304064737,1910
233,day,title,R,0.042567098094821516,1910
233,about,title,R,0.03510670552338264,1910
233,about,title,L,-0.034672230946724954,1910
233,record,venue,L,0.030669761734538073,1910
233,sigmod,venue,R,-0.028245915969847275,1910
233,halevy,authors,L,0.027852091817003925,1910
233,record,venue,R,-0.026936298307988334,1910
233,one,title,R,-0.013112421640398103,1910
234,2001,year,L,0.13887857733799822,1911
234,vldb,venue,R,-0.1253443904087606,1911
234,graph-theoretic,title,L,0.09446451050142708,1911
234,involving,title,R,0.09207252024780349,1911
234,optimizing,title,L,0.087204486345356,1911
234,queries,title,L,0.08363250168174449,1911
234,for,title,L,0.0826134956747456,1911
234,involving,title,L,0.07614315358200424,1911
234,model,title,L,0.07004023632172535,1911
234,lee,authors,L,0.05610392052079613,1911
234,",",authors,L,0.05053481853013282,1911
234,chi-sheng,authors,L,0.0478223895944971,1911
234,for,title,R,0.037496035217686616,1911
234,very,venue,R,0.03630821963281148,1911
234,queries,title,R,0.03495948615754269,1911
234,chiang,authors,R,0.023440252869304075,1911
234,2001,year,R,0.020410613231883562,1911
234,shih,authors,R,0.01967323512719586,1911
234,shih,authors,L,0.018185069043491358,1911
234,journal,venue,R,0.01731274732685661,1911
235,p.,authors,R,0.10823500149285172,1912
235,1995,year,R,0.10243631036008181,1912
235,base,title,R,0.09482639924571444,1912
235,1995,year,L,0.08337658855444922,1912
235,lun,authors,L,0.07378520512575437,1912
235,drew,authors,L,0.07070576496630492,1912
235,sigmod,venue,R,0.06536172234927368,1912
235,data,title,R,0.06206906301483697,1912
235,knowledge,title,L,0.06159411043540237,1912
235,pamela,authors,L,0.060986945585419276,1912
